store_id,name,address,city,state,zipcode,phone,latitude,longitude
21832,NEWTOWN,1950 Stanton Way,Lexington,KY,40511-1350,(859) 389-8118,38.101612,-84.484445
39362,"LEX,KY-GEORGETOW",1845 Georgetown Road,Lexington,KY,40511,(859) 785-0388,38.087442,-84.511825
13457,GEORGETOWN II,171 Southgate Dr,Georgetown,KY,40324,(502) 863-5660,38.183698,-84.556205
30750,MIDWAY,1007 Green Gable Drive,Midway,KY,40347,(859) 846-4216,38.157878,-84.676491
6115,"PARIS, KY",101 Reinhold St,Paris,KY,40361-1019,(859) 987-6115,38.192412,-84.27707
3893,MT STERLING-460,642 Maysville Rd,Mt. Sterling,KY,40353,(859) 498-1530,38.074737,-83.949294
8265,OWINGSVILLE,78 Miller Scenic View Dr,Owingsville,KY,40360,(606) 674-3989,38.129141,-83.75325
32870,SANDY HOOK,157 Ky-7,Sandy Hook,KY,41171,(606) 467-2487,38.088042,-83.123893
3526,MOREHEAD,402 Femingsburg Rd,Morehead,KY,40351,(606) 784-6211,38.180363,-83.443943
39641,"MOREHEAD, KY REL",12 Interstate Hwy Trailer Park Rd 2,Morehead,KY,40351,(606) 780-4927,38.194395,-83.479895
32783,MT STERLING PILO,3060 Owingsville Road,Mt. Sterling,KY,40353,(859) 498-2431,38.086025,-83.898922
11710,LOUISA,18199 Old Us 23,Louisa,KY,41230,(606) 638-3336,38.125412,-82.627443
10804,MADISON,Wv-85,Madison,WV,25130,(304) 369-5350,38.073996,-81.822686
6105,BELLE,2700 E Dupont Ave,Belle,WV,25015,(304) 949-6695,38.204779,-81.50466
10648,SMITHERS,323 Midland Trail,Smithers,WV,25186,(304) 442-4803,38.181599,-81.3067
10801,STAUNTON MALL,130 Lee Jackson Highway,Staunton,VA,24401,(540) 885-1170,38.123844,-79.064781
37397,FRONTIER & RT 25,Richmond Hwy & Frontier Drive,Staunton,VA,24401,(540) 887-3314,38.133392,-79.042318
17831,FOREST LAKES,3287 Worth Crossing,Charlottesville,VA,22911,(434) 975-1112,38.127819,-78.439329
14701,FISHERVILLE,715 Tinkling Spring Rd,Fishersville,VA,22939,(540) 337-0420,38.081827,-78.991482
5268,VERONA,252 Laurel Hill Rd,Verona,VA,24482,(540) 248-4600,38.195224,-79.001997
8072,RT. 606 & I-95,5205 Mudd Tavern Road,Thornburg,VA,22565,(540) 582-2070,38.132779,-77.514086
5226,POCOMOKE-LYNN,601 Linden Ave,Pocomoke,MD,21851,(410) 957-2777,38.074761,-75.559087
16118,SNOWHILL,5616 Market St,Snow Hill,MD,21863,(410) 632-5460,38.187717,-75.376911
3474,PETALUMA-MCDOWEL,103 Mcdowell Blvd,Petaluma,CA,94952-2304,(707) 763-7505,38.249481,-122.627098
11169,PETALUMA/LAKEVLL,981 Lakeville Hwy,Petaluma,CA,94952-3329,(707) 769-1862,38.235634,-122.623001
7119,SONOMA-HWY. 12,18988 Sonoma Hwy,Sonoma,CA,95476-5417,(707) 938-8094,38.303112,-122.477066
5024,NAPA-IMOLA AVE,806 Imola Ave,Napa,CA,94558,(707) 253-7461,38.281094,-122.275536
1111,NAPA-JEFFERSON,3224 Jefferson St,Napa,CA,94558-3436,(707) 257-3810,38.319935,-122.298515
7078,SUISUN-SUNST CTR,109 Sunset Center,Suisun City,CA,94585-2063,(707) 426-6235,38.244177,-122.019982
1355,FAIRFIELD-TEXAS,2212 No Texas St,Fairfield,CA,94533-2102,(707) 421-2867,38.269241,-122.033711
36903,FAIRFIELD - TEXA,3500 Nelson Road,Fairfield,CA,94533,(707) 426-4734,38.293484,-122.030807
8138,BECK & TEXAS,699 Beck Ave,Fairfield,CA,94533,(707) 421-9137,38.249042,-122.066985
7677,FAIRFLD-TRAVIS B,3080 Travis Blvd,Fairfield,CA,94533-3443,(707) 422-1044,38.258816,-122.067384
5255,FAIRFIELD-CENTRL,4400 Central Pl,Fairfield,CA,94533,(707) 864-1001,38.222157,-122.126244
10852,GALT-PINE ST,324 Pine St,Galt,CA,95632-2046,(209) 745-2909,38.252795,-121.294645
34891,GALT - TWIN CITI,12801 Stockton Blvd,Galt,CA,95632,(209) 745-2197,38.290808,-121.310678
11945,BEAVER/I-15,365 W 1400 N,Beaver,UT,84713-5155,(435) 438-5500,38.292877,-112.648049
10534,PUEBLO BLVD,1921 S Pueblo Blvd,Pueblo,CO,81004,(719) 564-0470,38.233541,-104.662947
15268,ASPEN/SANTA FE,1650 Santa Fe Dr,Pueblo,CO,81006,(719) 544-8968,38.245091,-104.579911
5966,PUEBLO-612 W.NOR,612 W Northern Ave,Pueblo,CO,81008,(719) 544-3424,38.244007,-104.618193
405,PUEBLO-6TH,800 W 6th St,Pueblo,CO,81002,(719) 545-2388,38.272161,-104.618195
13925,BONFORTE & HUNTR,1007 Bonforte Blvd,Pueblo,CO,81001,(719) 543-2767,38.288068,-104.597315
2594,PUEBLO-HWY 50,711 Hwy 50 W,Pueblo,CO,81008-1603,(719) 542-7601,38.308589,-104.617409
11654,BUTLER,1007 Fort Scott St,Butler,MO,64730-1206,(660) 679-3437,38.256624,-94.351536
30701,WARSAW RELO,1890 Commercial Drive,Warsaw,MO,65355,(660) 438-7612,38.264747,-93.3702
6250,SULLIVAN-CHURCH,6 Es Service Road,Sullivan,MO,63080,(573) 468-8113,38.218593,-91.162562
22810,RTE21 HILLSBORO,10229 State Rte 21,Hillsboro,MO,63050,(636) 797-5977,38.248089,-90.558028
25911,"CRYSTAL CITY, MO",515 S Truman,Festus,MO,63028,(636) 931-2797,38.215272,-90.388094
10570,PEVELY/HWY Z,1701 Highway Z,Pevely,MO,63070-1314,(636) 475-3477,38.287601,-90.404482
7485,FESTUS- I-55,1150 Gannon Dr,Festus,MO,63028,(636) 937-3083,38.211429,-90.40387
11714,MT VERNON/I-57,102 Potomac Boulevard,Mount Vernon,IL,62864,(618) 242-7371,38.314129,-88.956147
2077,MT VERNON-BRDWAY,2806 Broadway Street,Mount Vernon,IL,62864-2301,(618) 242-7802,38.315523,-88.926468
38929,"HUNTINGBURG, IN",520 N Main St,Huntingburg,IN,47542,(812) 684-0055,38.29849021,-86.95577247
35798,"FERDINAND, IN",25 Industrial Park Rd,Ferdinand,IN,47532,(812) 998-2023,38.208689,-86.866578
10412,CORYDON-SR 135,2035 Old St Rd 135 N,Corydon,IN,47112,(812) 738-1300,38.23069,-86.132218
12895,GEORGETOWN/LUTHR,1051 N Luther Rd,Georgetown,IN,47122-9123,(812) 923-2814,38.289964,-85.914036
12096,STATE STREET,2107 State St,New Albany,IN,47150-4922,(812) 948-1675,38.302987,-85.838212
7110,LOUISVILLE-28TH,2720 W Broadway,Louisville,KY,40211,(502) 699-0030,38.248955,-85.797974
35578,FLOYDS KNOBS,600 Lafollette Station,Floyds Knobs,IN,47119,(812) 923-9278,38.314964,-85.897123
4101,LOUISVL-DIXIE HW,2500 Dixie Hwy,Louisville,KY,40216-5202,(502) 778-2500,38.214444,-85.796634
5835,LOUISVILLE-LYTLE,520 N 22nd St,Louisville,KY,40203,(502) 901-3831,38.267331,-85.783496
1148,LOUISVL-BROADWAY,1212 W Broadway,Louisville,KY,40203-2056,(502) 919-7071,38.247196,-85.772104
3891,ST.MATT-SHELBYVL,5015 Shelbyville Rd,St. Matthews,KY,40207,(502) 679-2160,38.250605,-85.621567
17189,HUBBARDS LN/WEST,287 N Hubbards Lane,Louisville,KY,40207,(502) 897-0963,38.258547,-85.639393
23345,DUTCHMAN PKWYYSC,998 Breckenridge Ln,Louisville,KY,40207,(502) 882-1331,38.230934,-85.640607
5190,BRECKENRIDGE,2961 Breckenridge Ln,Louisville,KY,40220-1463,(502) 451-8169,38.219061,-85.628789
7359,LOUISVL-BROWNSBR,4940 Brownsboro Rd,Louisville,KY,40222-6438,(502) 901-5107,38.282809,-85.62899
3628,LOUISVL-HURSTBRN,1100 Hurstbourne Ln,Louisville,KY,40222,(502) 425-3628,38.228318,-85.578271
12370,HURSTBRNE/STONYB,8600 Citadel Way,Louisville,KY,40220,(502) 491-8852,38.211618,-85.597549
24375,HURSTBOURNE PKWY,9901 Ormsby Station Road,Lyndon,KY,40223,(502) 326-5191,38.264042,-85.568377
1247,LOUISVL-WESTPORT,9254 Westport Rd,Louisville,KY,40241,(502) 426-2692,38.285577,-85.578618
6806,LUISVIL-TALRSVIL,2209 Taylorsville Rd,Louisville,KY,40205,(502) 454-6806,38.223477,-85.684679
6206,LOUISVL-BARDSTWN,3340 Bardstown Rd,Louisville,KY,40218-4602,(502) 459-6206,38.206423,-85.667963
25813,LOWER BROWNSBORO,2314 Brownsboro Rd,Louisville,KY,40206,(502) 721-9055,38.25811,-85.702759
941,LOUISVL-1245BARD,1245 Bardstown Rd,Louisville,KY,40204-1303,(502) 459-3475,38.236689,-85.717166
11737,BLANKENBAKER,11600 Blue Grass Pky,Louisville,KY,40299,(502) 630-2411,38.216539,-85.539648
3975,MIDLTWN-SHELBYVL,12341 Shelbyville Rd,Louisville,KY,40243-1472,(502) 245-1717,38.246836,-85.526312
40562,OLD BROWNSBORO,9825 Brownsboro Rd,Louisville,KY,40241,(502) 515-0111,38.314089,-85.565858
37249,SIMPSONVILLE,1101 Buck Creek Rd,Simpsonville,KY,40067,(502) 405-3100,38.206092,-85.348744
6147,LOUISVL-E.MARKET,420 E Market St,Louisville,KY,40202-1113,(502) 583-8400,38.253542,-85.74525
4776,LOUISVL-W BRDWAY,207 W Broadway,Louisville,KY,40202-2111,(502) 584-4773,38.246243,-85.755441
39485,"JEFRSNVLE,IN10TH",927 Indiana Avenue,Jeffersonville,IN,47130,(812) 924-3495,38.278245,-85.746648
3283,LOUISVL WA,301 University Blvd,Louisville,KY,40217,(502) 679-3494,38.21499,-85.754754
4924,LOUISVILLE-LEVEL,3100 Poplar Level Rd,Louisville,KY,40217,(502) 636-3229,38.211422,-85.720918
383,"CLARKSVILLE, IN",1420 Eastern Blvd,Clarksville,IN,47129-1706,(812) 282-7481,38.309233,-85.769586
40561,VETERANS HAMBURG,1630 Veterans Parkway,Jeffersonville,IN,47130,(812) 503-1248,38.328269,-85.743234
7496,JEFFRSNVL-HY 62,3000 E 10th St,Jeffersonville,IN,47130-5902,(812) 283-0663,38.322936,-85.712075
2008,NW ALBANY-CHARLS,2621 Charlestown Rd,New Albany,IN,47150-2536,(812) 944-2970,38.31618,-85.80502
22895,FACTORY LANE,12414 La Grange Rd,Louisville,KY,40245,(502) 241-0930,38.290231,-85.511031
4087,SHLBYVL-FRNKFORT,200 Frankfort Road,Shelbyville,KY,40065,(502) 633-6516,38.210014,-85.204562
3438,FRANKFORT-VERSLS,310 Versailles Rd,Frankfort,KY,40601-3634,(502) 695-3519,38.19804,-84.830089
28436,GEORGETOWN PILOT,259 Cherry Blossom Way,Georgetown,KY,40324,(502) 867-4942,38.276483,-84.559902
10663,GEORGETOWN/CONNR,400 Connector Road,Georgetown,KY,40324-9729,(502) 868-0663,38.227479,-84.536083
15970,OLIVE HILL,720 E Tom T Hall Blvd,Olive Hill,KY,41164,(606) 286-0203,38.304244,-83.161726
32534,HAMLIN,7305 Lynn Avenue,Hamlin,WV,25523,(304) 824-1600,38.278305,-82.123764
13488,SOUTHRIDGE,2535 Mountaineer Blvd,South Charleston,WV,25309,(304) 744-9136,38.320815,-81.716323
11645,KC I,6414 Maccorkle Ave Se,Charleston,WV,25304,(304) 925-0147,38.305319,-81.562835
18952,KC #2,3303 Mccorkle Ave Se,Charleston,WV,25304,(304) 344-8934,38.327856,-81.601491
6954,SUMMERSVILLE,5950 Webster Road,Summersville,WV,26651,(304) 872-2883,38.309935,-80.834773
33410,RUCKERSVILLE,26 Stone Ridge Drive North,Ruckersville,VA,22968,(434) 990-0017,38.233916,-78.370802
5211,ORANGE - MADISON,153 Madison Rd.,Orange,VA,22960,(540) 672-2422,38.247163,-78.111664
26912,WILDERNESS,5480 Germanna Hwy,Locust Grove,VA,22508,(540) 972-0004,38.326541,-77.730052
32581,HARRISON C,5642 Plank Rd,Fredericksburg,VA,22407,(540) 785-1870,38.290698,-77.566157
12770,LEAVELLS CORNER,10607 Hilltop Plaza Way,Spotsylvania,VA,22553,(540) 891-7646,38.245505,-77.52564
12769,GERMANNA HWY,4301 Plank Rd,Fredericksburg,VA,22407,(540) 785-8532,38.289354,-77.535107
3264,FREDBRG-5228 JEF,10601 Patriot Highway,Fredericksburg,VA,22401,(540) 898-0344,38.250237,-77.498198
11101,FREDRBURG/S POIN,5420 Jefferson Davis Highway,Fredericksburg,VA,22401,(540) 891-0142,38.232978,-77.502672
18044,PLANK RD/FREDERI,2300 Plank Rd,Fredericksburg,VA,22401,(703) 420-9636,38.29582,-77.497919
6432,FREDRCKSBR,3102-A Plank Rd,Fredericksburg,VA,22401,(540) 786-6533,38.294497,-77.515867
27256,CENTRAL PARK BLV,1701 Carl D Silver Pky,Fredericksburg,VA,22401,(540) 548-1587,38.305924,-77.509282
1630,FREDBRG-1212 JEF,1212 Emancipation Hwy,Fredericksburg,VA,22401,(540) 371-4525,38.305161,-77.479876
16370,FERRY RD-KING,545 Ferry Rd,Fredericksburg,VA,22405,(540) 878-6140,38.29657,-77.446993
7430,FALMTH-BUTLER,316 Butler Rd,Fredericksburg,VA,22405,(540) 373-3743,38.313566,-77.452085
15836,COL BEACH-RT 205,800 Mckinney Blvd,Colonial Beach,VA,22443,(804) 224-9255,38.254505,-76.975072
11464,LNARD TWN/5 &243,40950 Merchants Ln,Leonardtown,MD,20650,(301) 475-7944,38.30508,-76.659387
31980,LEXINGTON PARK R,21600 Great Mills Road,Great Mills,MD,20653,(301) 737-2385,38.260123,-76.465824
33757,SAN SOUCI,45310 Alton Lane,California,MD,20619,(301) 862-1625,38.296549,-76.508177
10346,PRINCESS ANNE,12112 Brittingham Ln,Princess Anne,MD,21853,(410) 651-9595,38.214228,-75.701049
27655,"FRUITLAND, MD",407 N Fruitland Blvd,Salisbury,MD,21801,(410) 742-0262,38.330283,-75.611929
3944,ROHNERT PK-COMMC,6600 Commerce Blvd,Rohnert Park,CA,94931,(707) 584-1529,38.344402,-122.711586
14584,YOLANDA,2642 Santa Rosa Ave,Santa Rosa,CA,95407,(707) 569-9222,38.413494,-122.713009
28017,SONOMA STATE,1702 E Cotati Ave,Rohnert Park,CA,94928-3605,(707) 792-0579,38.335677,-122.676689
12248,STA ROSA/GUERNV,2521 Guerneville Rd,Santa Rosa,CA,95401-4018,(707) 528-4662,38.452928,-122.770523
31576,VACAV-LEISURE TO,817 Leisure Town Road,Vacaville,CA,95687,(707) 446-4408,38.386125,-121.932958
38556,VACAVILLE,3101 Alamo,Vacaville,CA,95687,(707) 452-0709,38.335715,-121.953757
2005,VACAVILLE-MONTE,1310 E Monte Vista Ave,Vacaville,CA,95688-3014,(707) 449-8275,38.361329,-121.972339
20560,DAVIS & I80,541 Davis St,Vacaville,CA,95688,(707) 469-7429,38.351859,-121.985269
13226,ALAMO/MARSHALL,990 Alamo Dr,Vacaville,CA,95687,(707) 449-6477,38.342164,-121.994618
35290,ELK GROVE -ELKGR,2733 Elk Grove Blvd,Elk Grove,CA,95758,(916) 478-9245,38.408883,-121.476629
35050,ELK GROVE-BRUCEV,10051 Bruceville Road,Elk Grove,CA,95757,(916) 714-6884,38.393132,-121.416927
4804,ELK GROVE,8710 Elk Grove Blvd,Elk Grove,CA,95624-1737,(916) 685-6133,38.408584,-121.380301
26345,LAGUNA SPRINGS,8282 Laguna Blvd,Elk Grove,CA,95758,(916) 691-3231,38.422247,-121.400694
17476,LAGUNA,7527 Laguna Blvd,Elk Grove,CA,95758,(916) 683-1535,38.423968,-121.414685
35911,ELK GROVE - SHEL,8361 Sheldon Road,Elk Grove,CA,95624,(916) 682-1905,38.438762,-121.396742
35797,SACAMENTO-ELK GR,8300 Elk Grove-Florin Road,Sacramento,CA,95829,(916) 681-2055,38.455896,-121.37212
13329,MARTELL,12201 Trade Center Rd,Jackson,CA,95642,(209) 223-1577,38.371031,-120.798287
24031,SOUTH MONTROSE,1451 Odelle Rd,Montrose,CO,81401,(970) 240-2722,38.454739,-107.866885
25482,PUEBLO  CO,1012 N Market Plz,Pueblo West,CO,81007,(719) 547-9458,38.324895,-104.69946
4754,CANON C-FREMONT,2305 Fremont Dr,Canon City,CO,81212,(719) 275-9257,38.448444,-105.213705
2939,GREAT BEND-10TH,3307 10th St,Great Bend,KS,67530-3534,(620) 792-1406,38.361349,-98.784129
3815,MCPHERSON-KANSAS,2101 East Kansas Avenue,Mcpherson,KS,67460,(620) 241-0522,38.371385,-97.629284
3429,EMPORIA-6TH,1202 W 6th Ave,Emporia,KS,66801-2563,(620) 342-9325,38.405344,-96.195878
12980,EMPORIA-INDUSTRL,2810 W 18th,Emporia,KS,66801,(620) 208-6900,38.423746,-96.217657
6403,CLINTON-OHIO,1607 East Ohio Street,Clinton,MO,64735,(660) 885-4525,38.366684,-93.749858
16357,VERSAILLES,1000 W Newton St.,Versailles,MO,65084,(573) 378-4961,38.431174,-92.85828
11640,ELDON/H-54,401 S Aurora,Eldon,MO,65026,(573) 392-1487,38.34648,-92.581927
17373,OWENSVILLE,504 E Lincoln,Owensville,MO,65066,(573) 437-5437,38.344732,-91.493952
7686,1450 NORTH MAIN,1450 N Main,St. Clair,MO,63077,(636) 629-3512,38.36088,-90.977182
12208,UNION/RTE 50,1010 E Main St,Union,MO,63084-1492,(636) 583-6060,38.445311,-90.997225
12187,BYRNES MILL,4699 Hwy W,Byrnes Mill,MO,63051,(636) 671-1414,38.41267,-90.58325
40904,BARNHART HWY M,111 Catlin Xing,Barnhart,MO,63012,(636) 223-0092,38.349418,-90.405676
10655,COLUMBIA/EDELWEI,300 Columbia Center,Columbia,IL,62236-9803,(618) 281-4222,38.446811,-90.218432
37604,WATERLOO HWY 3 @,176 Marketplace Drive,Waterloo,IL,62298,(618) 939-3121,38.354138,-90.153876
17931,ARNOLD-RICHARDSO,2005 Richardson Rd,Arnold,MO,63010,(636) 296-6487,38.418425,-90.39075
4717,ARNOLD-CROSS RD,130 Arnold Cross Roads,Arnold,MO,63010,(636) 296-8841,38.444979,-90.375865
16605,FREEBURG,708 N State Street,Freeburg,IL,62243,(618) 539-9712,38.437312,-89.915088
10541,NASHVILLE-H-127,11792 Il-127,Nashville,IL,62263-0267,(618) 478-5349,38.385696,-89.371749
11009,FAIRFIELD,1212 W Main,Fairfield,IL,62837-2326,(618) 842-5674,38.379374,-88.377109
18236,ALBION,40 W Main St,Albion,IL,62806,(618) 445-4041,38.377347,-88.059757
5511,MT CRML-9TH&MRKT,111 East Ninth St,Mt. Carmel,IL,62863,(618) 263-4115,38.415741,-87.763553
3546,PRINCETON-6TH,2001 W Broadway,Princeton,IN,47670-1084,(812) 385-5296,38.354779,-87.592073
5349,JASPER,450 Hwy 231 S,Jasper,IN,47547,(812) 482-7778,38.39004,-86.94049
25169,JASPER #2,4130 Newton St,Jasper,IN,47546,(812) 634-6212,38.428059,-86.937365
11494,SELLERSBURG/I-65,102 Enterprise Way,Sellersburg,IN,47172-1061,(812) 246-5190,38.391406,-85.765733
36956,JEFFERSONVILLE R,5506 Hwy 62,Jeffersonville,IN,47130,(812) 284-5380,38.357653,-85.701138
12900,I-265 & SR 211,802 Hausfeldt Ln,New Albany,IN,47150-7270,(812) 941-1186,38.339388,-85.816244
35638,EMINENCE STR,4872 North Main Street,Eminence,KY,40019,(502) 845-8470,38.370342,-85.17952
26812,PROSPECT KROGER,5905 Timber Ridge Dr,Prospect,KY,40059,(502) 576-2667,38.339158,-85.620578
5410,"LAGRANGE,KY.",512 S First Ave,Lagrange,KY,40031,(502) 222-1928,38.400978,-85.376091
40650,"BUCKNER, KY",3850 Commerce Parkway,Lagrange,KY,40031,(502) 220-4332,38.38144,-85.427931
31757,"CRESTWOOD, KY @P",6410 W Hwy 146,Crestwood,KY,40014,(502) 241-4799,38.329716,-85.465187
7368,CYNTHIANA-RT 27,853 Us Hwy 27 S,Cynthiana,KY,41031,(859) 234-6199,38.379594,-84.308638
6732,GRAYSON,751 Carol Malone Blvd,Grayson,KY,41143,(606) 474-8222,38.340996,-82.943618
10964,FLEMNGSBRG/BYPSS,1082 Elizaville Rd,Flemingsburg,KY,41041,(606) 849-3277,38.420759,-83.754148
32529,CANNONSBURG,14525 State Route 180,Ashland,KY,41102,(606) 929-5740,38.371836,-82.704238
6776,SUMMIT,6015 Us Rte 60,Ashland,KY,41101,(606) 928-2223,38.435885,-82.691563
12232,CATTLETTSBURG,3618 Louisa Rd,Catlettsburg,KY,41129,(606) 739-6388,38.402533,-82.601424
13914,KENOVA,602 Oak St,Kenova,WV,25530,(304) 453-4694,38.397296,-82.56612
30893,HUNTINGTON WMT,3333 RT 60 EAST (Walmart),Huntington,WV,25701,(304) 522-8900,38.407103,-82.375293
7632,29TH STREET,3167 Us Rt 60,Huntington,WV,25705,(304) 736-2101,38.413367,-82.343896
10779,HAL GREER,1445 Hal Greer Blvd,Huntington,WV,25701,(304) 523-0098,38.407734,-82.428315
1461,5TH AVENUE,2106 5th Ave,Huntington,WV,25703,(304) 529-1490,38.42376,-82.420495
10027,PROCTORVILLE,6232 St Rt 7,Proctorville,OH,45669,(740) 886-8700,38.438617,-82.387681
14338,LAVALETTE,4543 5th St Rd,Huntington,WV,25701,(304) 522-8501,38.336952,-82.454005
31686,FIRST STREET,116 Fifth Avenue,Huntington,WV,25701,(304) 522-6280,38.417507,-82.456555
12676,MILTON,1067 East Main St,Milton,WV,25541,(304) 743-0056,38.433576,-82.123223
3516,ST ALBAN'S,4179 Mccorkle Ave,Saint Albans,WV,25177,(304) 727-5889,38.387781,-81.824262
7931,NITRO,4108 1st Ave,Nitro,WV,25143,(304) 755-2011,38.433652,-81.836209
3906,SOUTH POINT,295 County Rd,South Point,OH,45680,(740) 894-3888,38.419428,-82.506776
10752,HURRICANE II,312 Hurricane Creek Rd,Hurricane,WV,25526,(304) 562-5977,38.43876,-82.017417
5986,BARBERSVILLE,10 Ring Road,Barboursville,WV,25504,(304) 733-0455,38.421085,-82.262657
28921,CAPITOL/EAST END,1626 E Washington St,Charleston,WV,25311,(304) 343-4256,38.339872,-81.614996
10071,JEFFERSON RD.,303 Jefferson Road,South Charleston,WV,25309,(304) 744-5234,38.358358,-81.716565
24882,DUNBAR,1000 Dunbar Village Plaza,Dunbar,WV,25064,(304) 766-6767,38.358592,-81.736713
12531,CROSS LANES,5448 Big Tyler Rd,Cross Lanes,WV,25313,(304) 776-6985,38.426944,-81.785183
14205,BRIDGEWATER,516 N Main,Bridgewater,VA,22812,(540) 828-3841,38.3876,-78.968979
33743,BRIDGEWATER RELO,995 Freidens Church Road,Mt. Crawford,VA,22841,(540) 801-8829,38.356643,-78.923498
12213,ELKTON,161 W Rockingham Rd,Elkton,VA,22827,(540) 298-0450,38.407427,-78.621186
8182,MADISON,327 Washington St,Madison,VA,22727,(540) 948-9036,38.38002,-78.252563
39538,STAFFORD V,900 Wonder Road,Stafford,VA,22554,(888) 317-0904,38.42318,-77.429372
34326,"RT 17, FREDERICK",1203 Warrenton Rd,Fredericksburg,VA,22406,(888) 317-0904,38.370034,-77.526913
5123,TRUCK STOP,44 Stan Stead Rd,Falmouth,VA,22403,(540) 373-8465,38.342899,-77.493193
7663,KING GEORGE,5265 James Madison Pky,King George,VA,22485,(540) 663-2385,38.34026,-77.073094
27512,HARRISONBURG POR,1091 Port Republic Rd,Harrisonburg,VA,22801,(540) 442-9992,38.418977,-78.869686
4170,MAIN ST.-H'BURG,2387 S Main St,Harrisonburg,VA,22801,(540) 434-6061,38.420445,-78.894202
36211,E MARKET-COUNTRY,1880 E Market St,Harrisonburg,VA,22801,(540) 574-6030,38.428438,-78.840476
3214,CARLTON STREET,98 Carlton St,Harrisonburg,VA,22801,(540) 434-0055,38.443189,-78.857749
25586,SOLOMONS ISLAND,13500 Hg Trueman Road,Solomons,MD,20688,(410) 326-2435,38.345736,-76.461029
25988,NANTICOKEA-MRKT.,1205 Parsons Rd,Salisbury,MD,21801,(410) 742-6466,38.368397,-75.617954
18346,SALISBURY,298 Tilghman Rd,Salisbury,MD,21801,(410) 341-6683,38.367104,-75.548384
25325,SALISBURY NORTH,2709 N Salisbury Blvd,Salisbury,MD,21801,(410) 677-3659,38.416432,-75.565266
10275,OCEAN PINES,11041 Racetrack Rd,Ocean Pines,MD,21811,(410) 641-5230,38.377198,-75.165136
4103,OCEAN CY-32ND ST,3201 Coastal Hwy,Ocean City,MD,21842,(410) 723-4248,38.361166,-75.073844
31485,BERLIN RELO,11315 Samuel Bowen Road,Berlin,MD,21811,(410) 641-1133,38.344639,-75.165786
5802,OCEAN CITY-123ST,12301 Coastal Hwy,Ocean City,MD,21842,(410) 250-5454,38.428695,-75.055911
16317,WINDSOR,125 Windsor River Rd,Windsor,CA,95492,(707) 837-0446,38.547535,-122.81158
21184,101 HOPPER,879 Hopper Ave,Santa Rosa,CA,95403,(707) 523-2534,38.480387,-122.735923
7155,STA ROSA-MENDOCI,1264 Mendocino Ave,Santa Rosa,CA,95402-4313,(707) 523-3815,38.452908,-122.716835
10068,STA ROSA-MISSION,50 Mission Cir,Santa Rosa,CA,95405-5303,(707) 538-7730,38.457938,-122.67342
7543,DIXON-ARY LANE,1410 Ary Ln,Dixon,CA,95620-4200,(707) 678-1256,38.457749,-121.84161
4745,DAVIS-CHILES RD.,4444 Chiles Rd,Davis,CA,95616-4340,(530) 753-5001,38.550605,-121.697333
39917,RANCHO CORDOVA,4021 Sunrise Blvd,Rancho Cordova,CA,95742,(916) 290-4376,38.558149,-121.24256
25618,SACTO-FLORIN BK,2335 Florin Rd,Sacramento,CA,95822,(916) 394-1618,38.4961,-121.484453
13352,POCKET RD,8940 Pocket Rd,Sacramento,CA,95831,(916) 399-1011,38.480815,-121.507091
25079,FLORIN & FRANKLI,4124 Florin Rd,Sacramento,CA,95823,(916) 395-7016,38.495722,-121.457468
25597,MACK&FRANLKIN,4731 Mack Rd,Sacramento,CA,95823,(916) 399-9122,38.474791,-121.447066
661,SACTO-FREEPORT,2985 Freeport Blvd,Sacramento,CA,95818-3842,(916) 443-7632,38.550532,-121.488576
47,SACRMNTO-FRUITRG,5425 Fruitridge Rd,Sacramento,CA,95820-5508,(916) 453-1615,38.525289,-121.441728
32702,RELO,6091 Florin Road,Sacramento,CA,95823,(916) 393-5792,38.496597,-121.430567
25596,SACTO-BROADWAY/B,2331 Broadway,Sacramento,CA,95818,(916) 451-7264,38.559212,-121.482089
6357,MACK&99,6370 Mack Rd,Sacramento,CA,95823,(916) 423-1140,38.473783,-121.428538
32561,NEQ OF LAKE WASH,2244 Lake Washington Blvd,West Sacramento,CA,95691,(916) 372-6600,38.55679,-121.540079
25601,SACTO-FRUITRIDGE,8020 Fruitridge Road,Sacramento,CA,95824,(916) 386-1779,38.5246,-121.40968
11296,GERBER,8140 Gerber Rd,Sacramento,CA,95828,(916) 689-6977,38.481414,-121.40719
773,SACTO-FOLSOM BLV,5525 Folsom Blvd,Sacramento,CA,95819-4603,(916) 456-2879,38.558876,-121.438512
25599,SACTO-K STREET/B,3006 K Street,Sacramento,CA,95816,(916) 457-2251,38.571581,-121.466828
26895,POWER INN/CALVIN,8220 Calvine Rd,Sacramento,CA,95828,(916) 525-2755,38.455452,-121.404527
2990,SACTO MANLOVE,8901 Folsom Blvd,Sacramento,CA,95826-3203,(916) 362-1951,38.554914,-121.372339
33812,SACRAMENTO-HOWE,7901 College Town Drive,Sacramento,CA,95826,(916) 379-9802,38.555949,-121.409909
17216,BRADSHAW & OLD,3560 Bradshaw Rd,Rosemont,CA,95827,(916) 361-8186,38.556402,-121.336883
4446,SACTO-FAIR OAKS,2320 Fair Oaks Blvd,Sacramento,CA,95825-4709,(916) 921-6013,38.573795,-121.409557
